"barcode","trip_id","pickup_customer_ref","delivery_customer_ref","category","weight"
"617635054","73244","208","198","A","2603"
"617637973","73799","26","297","A","1135"
"617719819","73196","89","110","A","4162"
"617749697","73885","248","148","A","3063"
"617770690","72973","143","232","A","1532"
"617814742","73520","58","240","A","2966"
"617833042","73934","34","213","A","2553"
"617887026","73705","162","139","A","4332"
"618004143","73084","243","27","A","1536"
"618040956","73944","113","136","A","1296"
"618060965","73688","19","68","A","192"
"618248714","74112","41","166","A","3202"
"618563537","73113","119","178","A","177"
"618566330","72945","22","31","A","2558"
"618587411","73672","86","277","A","3258"
"618627905","73530","245","99","A","1772"
"618690807","74001","219","263","A","4152"
"618694802","73214","222","294","A","2897"
"618729200","73381","59","289","A","1009"
"618734931","73447","153","223","A","2770"
"618904529","73512","179","186","A","4010"
"619138931","73336","13","252","A","4394"
"619174952","73859","255","260","A","1546"
"619204920","73398","67","189","A","2058"
"619335995","73978","296","283","A","4185"
"619488152","73515","107","267","A","452"
"619509759","73338","38","8","A","4115"
"619578088","73894","147","92","A","4874"
"619585120","72948","18","228","A","719"
"619788186","73626","230","161","A","4709"
"619808490","73713","2","93","A","4811"
"619886388","73772","195","244","A","2370"
"619954745","73204","276","121","A","1124"
"619977267","72988","10","139","A","1877"
"620000889","73073","249","62","A","1377"
"620019285","74005","258","19","A","1327"
"620113772","74071","117","281","A","4175"
"620130288","73400","246","35","A","4025"
"620289996","72956","259","235","A","1358"
"620305999","73964","299","67","A","4570"
"620337637","74090","235","53","A","4548"
"620342877","73017","115","139","A","750"
"620515061","74022","276","277","A","3170"
"620618032","74078","59","237","A","4648"
"621023429","73925","104","253","A","2128"
"621028039","73850","10","195","A","3292"
"621031585","73674","24","47","A","4252"
"621083387","74076","132","160","A","597"
"621106674","72969","103","66","B","2588"
"621142723","73511","73","43","A","4137"
"621188596","73682","62","169","A","2664"
"621278947","73821","14","285","A","3834"
"621302802","73468","269","257","A","4978"
"621469094","73857","240","219","A","2825"
"621537328","73697","244","152","A","893"
"621571472","73863","174","166","A","3613"
"621618134","73343","196","94","A","4199"
"621635288","73733","138","86","A","2031"
"621663942","74063","23","188","A","3074"
"621712411","73071","240","291","A","1435"
"621835918","73574","19","210","A","213"
"621879502","73981","122","284","A","844"
"621900002","73668","174","25","A","477"
"622085352","73187","223","32","A","683"
"622091374","73207","61","294","A","1057"
"622176205","72956","291","13","A","2215"
"622283541","73126","224","273","A","2576"
"622296087","73110","294","38","A","4908"
"622360230","74084","86","48","A","1714"
"622384494","73233","126","80","A","3992"
"622475700","73450","151","5","A","2929"
"622667125","73517","183","94","A","233"
"622684886","73113","119","178","A","2082"
"622793562","73063","291","25","A","1181"
"622864474","73429","233","144","A","3370"
"622958821","74055","32","115","A","4756"
"622972944","73095","252","177","A","2184"
"622976704","72968","137","286","A","3980"
"623010532","73039","253","31","B","3234"
"623047095","73409","184","130","A","759"
"623081390","73108","225","17","A","2120"
"623199372","73783","279","282","A","4738"
"623351327","73198","188","254","A","4614"
"623410177","73476","23","40","A","2257"
"623723533","73559","270","151","A","1449"
"623739540","73634","186","171","A","3831"
"623771132","73818","94","124","A","4915"
"623823498","73472","204","226","A","3260"
"623908180","72942","179","95","A","3781"
"623979234","74049","72","77","A","1909"
"623988742","73142","272","179","A","2874"
"624009734","73189","111","266","A","1263"
"624082251","73165","3","255","A","2629"
"624131426","74026","264","153","A","3826"
"624157880","73195","132","135","A","2737"
"624183838","73583","1","115","A","2494"
"624198014","72948","244","193","A","4339"
"624198259","73541","211","184","A","3474"
"624243743","73956","226","180","A","3817"
"624271352","74000","123","203","A","2839"
"624368702","73914","231","97","A","813"
"624456210","73275","84","118","A","1989"
"624591499","73515","7","131","A","2909"
"624593537","73414","208","200","A","1173"
"624663652","73309","84","167","A","1359"
"624666831","73026","119","107","A","237"
"624718843","73747","99","185","A","2765"
"624751856","73481","190","83","A","4272"
"624763524","73813","46","15","A","3848"
"624796334","73355","98","166","A","786"
"624810422","73600","234","6","A","3049"
"624852013","73760","171","107","A","4079"
"624896475","73421","145","101","A","4393"
"624940689","73008","173","203","A","670"
"625006786","73659","293","130","A","3738"
"625022576","73919","125","150","A","1307"
"625132670","73227","261","58","A","1350"
"625163002","73615","47","106","A","3945"
"625171524","73119","135","80","A","3027"
"625210652","73696","18","173","A","3440"
"625220178","73109","176","115","A","934"
"625220718","73104","265","83","A","2087"
"625227953","73478","112","283","A","975"
"625262958","73386","191","4","A","3327"
"625343728","73675","192","191","A","3454"
"625455235","74099","248","162","A","2198"
"625472520","72982","147","76","A","2747"
"625476826","73006","228","219","A","4154"
"625478404","73609","110","228","A","881"
"625568621","73746","62","115","A","3372"
"625677529","73711","176","130","A","1634"
"625680030","73136","111","272","A","3216"
"625695038","73453","290","85","A","584"
"625780722","72972","136","130","A","203"
"626068140","73514","227","67","A","3799"
"626182257","73840","28","286","A","327"
"626193131","74025","227","187","A","424"
"626200783","73303","212","215","A","4920"
"626206474","73538","79","128","A","1752"
"626344385","73368","36","275","A","3249"
"626358714","73994","166","287","A","433"
"626360539","72956","256","259","A","371"
"626364316","73784","4","141","A","4905"
"626404318","73735","230","30","A","2668"
"626432120","73952","40","264","A","4633"
"626443740","74104","114","245","A","1842"
"626490532","73084","27","12","A","3765"
"626503746","73800","61","67","A","1888"
"626562895","73100","278","114","A","4986"
"626584796","73490","226","163","A","2127"
"626585669","72991","110","150","A","1174"
"626682065","73014","64","39","A","4954"
"626768343","73038","226","225","A","468"
"626804980","73125","101","30","A","1814"
"626818917","74114","223","33","A","4461"
"626841839","73720","87","143","A","1417"
"626960415","73425","129","137","A","4967"
"627006954","73947","103","268","B","1134"
"627027920","73502","257","265","A","4055"
"627058662","72960","292","256","A","4003"
"627081195","73396","257","101","A","333"
"627089679","73479","164","54","A","4908"
"627159256","73695","141","235","A","3962"
"627244435","73032","63","24","C","2571"
"627290820","73894","176","1","A","4375"
"627295277","73006","190","219","A","2183"
"627319793","73998","295","55","A","3821"
"627326071","73046","206","169","A","3976"
"627473850","74067","183","124","A","1822"
"627479784","73370","190","166","A","3908"
"627515494","73931","246","147","A","645"
"627596032","73731","52","80","B","302"
"627657368","74005","290","232","A","2058"
"627729783","73993","292","215","A","2294"
"627888333","73938","143","87","A","2617"
"627928288","73658","180","2","A","3977"
"627953560","73274","101","127","A","881"
"628122972","73758","260","237","A","526"
"628179518","73556","279","234","A","1154"
"628266559","73651","122","75","A","4956"
"628267285","73767","229","246","A","1424"
"628286624","73690","127","164","A","1382"
"628372343","73602","226","186","A","1857"
"628517424","73460","267","295","A","4888"
"628605677","73372","179","83","A","1517"
"628631408","73854","11","233","A","3191"
"628660339","74058","112","133","A","2570"
"628688555","73386","138","124","A","4123"
"628758126","74081","23","112","A","4274"
"628866550","73752","81","115","A","3448"
"628895729","73571","206","264","A","4160"
"628924128","73354","232","237","A","4165"
"628949062","74085","126","161","A","3952"
"628953785","73191","218","40","A","2176"
"629002956","73351","90","284","A","4505"
"629040149","73024","286","300","A","3042"
"629045492","73315","287","47","A","4078"
"629069719","73850","261","144","A","315"
"629105862","74098","174","28","A","318"
"629165698","73979","81","57","A","2806"
"629179667","73689","267","194","A","3249"
"629231120","73445","76","242","A","2687"
"629234721","72944","52","267","B","2750"
"629284952","73991","110","71","A","2873"
"629344911","73741","122","54","A","100"
"629413904","73818","55","94","A","1595"
"629519786","73645","98","142","A","374"
"629549211","73617","194","6","A","1805"
"629558977","73186","190","282","A","2547"
"629593661","73355","275","166","A","1009"
"629595171","73893","164","135","A","2832"
"629672495","73623","207","161","A","3723"
"629675087","74017","7","18","A","4309"
"629703682","74059","53","260","A","3147"
"629881048","73699","91","204","A","4508"
"629956986","73670","245","256","A","3510"
"629963514","74095","42","99","A","2037"
"629973075","73280","182","274","A","4825"
"630111676","73405","83","189","A","1697"
"630165760","73706","45","212","A","1653"
"630249456","74045","70","250","A","1156"
"630278329","73024","47","98","A","4625"
"630283414","73852","172","87","A","3304"
"630290873","73088","266","37","A","1572"
"630420269","72954","250","280","A","4956"
"630549249","73537","111","73","A","759"
"630645777","73028","104","298","A","4005"
"630689446","73416","255","161","A","2843"
"630807588","73139","108","256","A","4750"
"630825518","73741","60","221","A","2432"
"630854563","73637","48","268","A","4066"
"630871310","73065","79","144","A","4362"
"630973579","73782","237","58","A","4361"
"631010678","73662","174","11","A","4467"
"631147402","73876","176","37","A","4394"
"631147611","73797","283","21","A","2860"
"631168696","73418","132","84","A","2478"
"631189006","73188","9","50","A","648"
"631375333","73228","138","135","A","2736"
"631404806","73376","122","184","A","4862"
"631462393","74083","20","32","A","2931"
"631531455","73986","24","184","A","3134"
"631593363","74089","190","286","A","2185"
"631614562","73612","10","13","A","2288"
"631626028","73193","162","289","A","2963"
"631658943","73790","56","275","A","4403"
"631667362","73898","134","72","A","1802"
"631679783","73351","168","252","A","2785"
"631710994","73045","14","83","A","894"
"631718059","73503","84","180","A","3835"
"631732472","73055","49","175","A","3262"
"631738895","73509","136","21","A","2272"
"631765161","73506","208","211","A","2423"
"631809920","73725","104","62","A","2447"
"631843238","73564","193","152","A","1945"
"631896724","73429","43","48","A","541"
"631924597","73340","28","191","A","3391"
"631953521","73227","261","197","A","4716"
"632034827","73295","223","150","A","4233"
"632060059","73338","293","278","A","1607"
"632072497","73864","145","52","A","3920"
"632118078","73170","159","152","A","1212"
"632141638","73426","101","249","A","4889"
"632154091","74003","291","22","A","1323"
"632166274","74098","28","179","A","4552"
"632192243","74079","58","270","A","2658"
"632211625","73662","174","141","A","682"
"632218129","74050","187","158","A","3797"
"632290107","73587","22","160","A","4312"
"632320303","73837","93","43","A","3122"
"632364762","73657","128","72","A","1132"
"632376883","73500","42","254","A","1868"
"632406582","73835","97","149","A","1552"
"632489519","73651","18","122","A","3942"
"632562441","73317","177","110","A","265"
"632605641","73512","298","231","A","3355"
"632669923","73045","83","196","A","4146"
"632700279","74015","229","257","A","1343"
"632904567","73845","26","201","A","3282"
"633011519","73125","101","112","A","2724"
"633107398","73459","116","103","A","3725"
"633186427","73694","112","235","A","762"
"633231623","73115","90","97","A","1768"
"633349567","73299","222","190","A","2554"
"633395428","73715","66","152","A","2801"
"633405554","73939","150","190","A","3042"
